date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2507.29736,1141.33386,0,0,jpmahoney89,16.119433333333333,21,21
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,4669.353,2537.08,103,1,HiYohcbMan,23.215616666666666,23,12
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2570.61865,1637.03479,11,0,zhezhejijida,15.565499999999998,23,12
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,0,0.0,284.438232,52,0,Mivolazy,3.8115,32,42
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,246.678375,47,1,SoberFox2tap,3.8115666666666663,32,42
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,78.8086243,9,0,YlyKayote,2.3251166666666667,33,48
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,70.83819,0,0,shmoop,2.179116666666667,33,48
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,405.508972,100,1,KIDXZOID,5.815733333333333,36,34
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,425.78476,100,1,Snake94,6.113366666666667,36,34
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,2,4,1397.2052,2579.521,849,6,Synzyrklord,30.951666666666664,37,1
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,3,1370.965,2452.249,676,5,Sweggles102,30.951666666666664,37,1
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,1,4063.25757,2146.38037,469,2,Pigonawing,24.20305,39,10
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,2,3682.607,2450.6123,351,2,BlueCupMike,24.18635,39,10
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,428.6922,0,0,Siebel_Yeh,4.846783333333334,40,38
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,321.6667,0,0,GOOFEICHIJI,4.846716666666667,40,38
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,2880.35522,1030.929,166,1,joeasyrida,12.758866666666666,41,28
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2549.6220000000003,1428.87842,16,0,adultbundle,12.870116666666666,41,28
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,65.661644,99,1,DKMPZ,3.71075,42,37
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,353.1629,100,1,Very_Peng_Zhang,5.127700000000001,42,37
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,0,0.0,1785.5017100000002,43,0,agtischer,16.844649999999998,44,6
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,8,0.0,2804.71631,1465,15,Ze0n,26.497716666666665,44,6
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,644.9112,83,0,TheSaltiestOne,9.269383333333334,45,32
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,563.054932,0,0,PHO_3_NIX,9.269433333333332,45,32
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,309.437927,763.079041,85,0,Youngkubu,9.380650000000001,49,31
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,153.156677,58,0,Tanamatrix,3.6266666666666665,50,43
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,130.623611,34,0,Darkblazer250,3.626716666666667,50,43
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,2,2,945.02594,2246.77344,474,2,ThatGuyRage,24.715366666666668,51,9
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,945.0136,1748.09363,114,2,ice392,24.368783333333337,51,9
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2638.576,1414.414,160,0,CowWithArms,11.194516666666667,52,26
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,2264.88745,1592.15967,17,1,CrimDragon,13.792033333333332,52,26
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,132.77681,181,1,PuUuSsyPumper,3.5616333333333334,3,35
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,332.6157,173,2,Reaper_Kiing,5.517416666666667,3,35
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,478.659271,0,0,XGSWW,5.436233333333334,6,36
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,405.825653,27,0,MuseYC,5.063999999999999,6,36
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2700.80469,1896.8623,150,1,KingDecka,14.441699999999999,13,24
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,3726.93726,1531.16736,128,1,Slusheeboi,14.243083333333335,13,24
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,160.2642,100,1,lobem,3.7693833333333333,20,39
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,241.102615,134,1,Letaveant,4.011583333333333,20,39
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,5287.659000000001,2395.885,225,2,zyshiyuer,19.188283333333334,22,16
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,5178.771479999999,1366.05737,0,0,DLSZhenshuai,19.1882,22,16
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,27.2497578,0,0,AntiLibral,1.8219333333333334,24,45
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,73.66709,51,0,sPeCThaGod,2.613633333333333,24,45
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2065.74561,786.910461,0,0,NTR24,11.880316666666666,26,29
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,72.1655655,0,0,PangHu-TV-666,1.7948833333333334,26,29
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,49.0235367,0,0,TJ_Schoost,1.9985333333333335,28,49
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,254.35231,0,0,trkraimer,2.15635,28,49
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,81.40361999999999,0,0,Jacks33,2.62925,31,44
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,84.23908,0,0,EbonS,2.6292999999999997,31,44
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,2319.584,1721.70142,182,2,God_Apples,20.638366666666666,38,14
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,0,1196.10889,2506.68262,18,0,AnnesClam,20.63845,38,14
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,3823.43,0,0,gloomymm,27.713816666666666,46,4
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,3324.30542,159,1,jsxzll,29.03101666666667,46,4
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,3120.436,1585.70581,0,0,Farriky,22.671966666666666,47,11
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,2996.31,2003.04932,97,0,MadCatHoG,23.699383333333333,47,11
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,359.686951,1267.0986300000002,100,1,hjjswr,13.916583333333334,1,25
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,465.6175,1045.75635,0,0,chenhua_666,13.916533333333332,1,25
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,5493.490720000001,2628.26758,156,2,SE4N2B,27.25405,4,5
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,6000.76855,2033.51074,20,0,jywu2017,27.253933333333336,4,5
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,2,0.0,3307.968,247,1,COCKnmb,18.975816666666667,7,17
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,224.868958,47,0,laoerzaZy,3.5574,7,17
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,88.06660459999999,20,0,PioneerII,2.443016666666667,8,46
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,39.5578957,17,0,Satni,2.1485833333333333,8,46
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,3194.35645,1883.59766,30,0,Venus1209,20.1008,12,15
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2351.86743,3222.981,30,0,keerte,20.100883333333336,12,15
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,820.2015,0,0,Rhyar,13.225666666666665,14,27
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,1003.42358,0,0,CanadianGoose_,13.225566666666667,14,27
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,47.0257034,0,0,ziying93064,2.3292,16,47
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,123.741608,0,0,Xiaokai777777,2.4182166666666665,16,47
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,1,3294.231,1915.93237,151,2,LoserPerson,23.15355,18,13
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,3682.09155,2093.60645,192,1,46fds,23.11688333333333,18,13
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,1169.65186,4883.91455,78,0,daliangge66,25.738966666666666,25,7
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,4341.733,1253.39014,123,0,DALEI0,25.738916666666668,25,7
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,1519.5479999999998,94,1,Snipertard,16.400316666666665,27,20
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,220.254944,100,1,Maximus5150,3.78085,27,20
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,0,1063.6698,1851.13391,319,0,MisterNoOne,30.11965,29,2
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,1110.82385,2156.64771,227,2,KingJeffery,30.949216666666665,29,2
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2540.678,1365.13013,0,0,Wm-K2,15.808316666666666,30,22
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,2559.704,1586.71912,98,0,Feifei813299,15.808383333333333,30,22
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,1461.0062300000002,329,2,MercWithAMouth19,11.820300000000001,34,30
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,0,0.0,1706.37842,41,0,CactusSlap,11.820383333333334,34,30
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,167.6932,179,1,Fitchy0812,3.8984,43,41
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,1,0.0,82.88241579999999,158,1,Lorner,3.89835,43,41
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,2469.874,0,0,XiaoALEE,18.602483333333332,48,18
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,2217.28882,19,0,WeAreGames,18.602416666666667,48,18
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,0.0,0,0,BDK_James,18.45381666666667,15,50
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,0,0,0.0,0.0,0,0,KenoLair,18.4376,15,50
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,1,3,0.0,4395.509279999999,351,4,shanlvbi666,29.437433333333335,35,3
2017-11-24,50,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,tpp,2,4,7,0.0,4049.04834,1339,12,Hugezuiku97,29.362783333333333,35,3
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,5,3783.817,2348.82324,1099,10,MercyShen,26.132216666666668,2,4
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,2,0,3247.52783,2724.94873,169,1,huudong,26.13228333333333,2,4
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,2,0.0,14.4026957,281,0,xDevious,1.3881333333333332,4,49
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,38.93579,17,0,sushiweed24,1.3881833333333333,4,49
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,1,1678.65662,3177.8872100000003,159,1,xiao-ma-,29.95423333333333,5,1
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,3,1389.65283,3416.50635,840,8,Zhang-Ze-Sen,29.95423333333333,5,1
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,3.41943026,0,0,Jdiaochanyao,2.0307666666666666,8,25
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,1,0.0,882.2215,100,1,shoushou123,10.234716666666667,8,25
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,1,3956.63818,4120.014,95,1,Yoshikilol,27.65198333333333,9,3
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,0,1242.1311,6890.482,9,0,Yukino-shita,27.652033333333335,9,3
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,2,3569.15869,2171.8772,267,2,NoobhunterNo1,19.95628333333333,11,12
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,2,1,3927.74316,2158.76147,191,0,lgd5566,19.95635,11,12
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,3,0.0,1391.60657,384,3,HuYaTV_Noob,15.0117,13,16
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,1,0.0,1292.46118,398,4,PoroKing,15.01165,13,16
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,1069.52161,1630.7666,50,1,Qiumui,19.0548,14,13
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,3,0.0,2437.10864,407,4,Ninja6R,18.5157,14,13
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,17.2932148,86,0,ChinaNB99,1.4537000000000002,16,48
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,8.649898,0,0,Dbpnc,1.4119166666666667,16,48
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,1,0.0,332.490662,164,2,W4KK0,4.694450000000001,17,37
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,1,0.0,98.89381,120,0,Carechimbo,3.6386166666666666,17,37
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,3789.47168,812.622742,1,0,barlowb,12.161,18,21
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,1,3853.20972,811.685242,201,2,Liaozejie,12.272683333333335,18,21
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,1,0.0,225.3801,159,1,deezol,3.748183333333333,21,33
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,542.5647,40,1,TDogMDK,6.658833333333333,21,33
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,346.149567,28,0,walkingdick123,5.4776,27,29
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,2,0.0,453.257721,467,4,Hiango,7.431050000000001,27,29
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,305.9568,85,0,NovAaa,6.009833333333333,29,35
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,378.488129,0,0,bigpipelulu,6.0097499999999995,29,35
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,0.0,193.42067,50,1,BobLeeSwagger58,7.305816666666667,32,24
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,1,0.0,473.084076,249,2,xThExJOKeRx,14.681783333333332,32,24
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,3,5706.28564,2656.78052,599,6,Critshappen,29.95185,36,2
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,0,0,5450.14453,1949.29419,12,0,Saltybones12,20.393116666666668,36,2
2017-11-24,49,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,tpp,2,1,0,443.153168,1319.67029,103,1,51421,12.103516666666668,41,22
